student_id,cgpa,iq,placement
7716,9.58,105,1
7717,6.07,120,1
7718,9.43,108,1
7719,7.04,138,1
7720,9.73,122,1
7721,7.66,101,1
7722,9.47,106,1
7723,5.03,103,0
7724,8.59,129,1
7725,9.33,138,1
7726,5.67,94,0
7727,5.46,95,0
7728,7.04,122,1
7729,9.48,86,1
7730,7.6,117,1
7731,7.53,127,1
7732,5.68,115,1
7733,5.0,132,1
7734,8.89,119,1
7735,5.42,121,1
7736,8.04,131,1
7737,9.39,131,1
7738,6.0,120,1
7739,8.19,107,1
7740,5.38,120,1
7741,7.9,124,1
7742,5.79,123,1
7743,8.53,110,1
7744,6.45,109,1
7745,7.22,101,1
7746,7.88,99,1
7747,5.82,121,1
7748,8.56,129,1
7749,6.45,88,0
7750,8.18,106,1
7751,5.76,101,0
7752,8.3,106,1
7753,5.62,101,0
7754,7.04,98,0
7755,6.19,98,0
7756,8.59,101,1
7757,6.26,92,0
7758,9.23,118,1
7759,9.28,110,1
7760,5.94,129,1
7761,7.95,114,1
7762,5.42,106,0
7763,6.88,100,0
7764,8.42,114,1
7765,8.17,100,1
7766,8.0,122,1
7767,6.36,138,1
7768,6.81,108,1
7769,5.49,120,1
7770,8.45,119,1
7771,7.42,90,0
7772,8.4,88,1
7773,6.19,102,0
7774,6.56,90,0
7775,6.6,110,1
7776,5.12,121,1
7777,6.64,111,1
7778,8.86,125,1
7779,9.31,95,1
7780,7.49,122,1
7781,7.19,100,1
7782,5.15,103,0
7783,9.22,127,1
7784,5.06,137,1
7785,9.53,99,1
7786,7.35,110,1
7787,6.64,140,1
7788,9.44,125,1
7789,5.12,140,1
7790,7.79,115,1
7791,7.63,103,1
7792,6.05,141,1
7793,7.06,135,1
7794,8.13,108,1
7795,8.49,142,1
7796,5.0,93,0
7797,9.5,107,1
7798,5.79,88,0
7799,6.12,94,0
7800,6.26,93,0
7801,5.18,103,0
7802,5.59,99,0
7803,9.73,135,1
7804,6.51,118,1
7805,5.55,126,1
7806,5.51,103,0
7807,8.45,133,1
7808,9.1,136,1
7809,6.23,140,1
7810,5.1,105,0
7811,6.07,118,1
7812,5.27,135,1
7813,5.5,101,0
7814,7.07,102,1
7815,6.1,101,0
7816,7.48,86,0
7817,6.22,135,1
7818,9.51,85,1
7819,9.35,127,1
7820,7.72,141,1
7821,6.7,94,0
7822,6.83,121,1
7823,6.98,132,1
7824,8.49,140,1
7825,7.17,89,0
7826,9.11,140,1
7827,9.53,139,1
7828,6.61,96,0
7829,7.69,120,1
7830,5.46,115,0
7831,5.96,139,1
7832,6.98,122,1
7833,5.99,135,1
7834,9.21,93,1
7835,5.76,128,1
7836,7.19,110,1
7837,7.91,99,1
7838,8.32,100,1
7839,6.84,97,0
7840,9.17,109,1
7841,7.73,114,1
7842,7.11,137,1
7843,5.32,140,1
7844,7.23,91,0
7845,8.94,141,1
7846,7.95,139,1
7847,8.99,136,1
7848,7.37,88,0
7849,5.57,127,1
7850,5.07,124,1
7851,6.46,122,1
7852,8.35,141,1
7853,8.79,114,1
7854,6.42,94,0
7855,7.38,114,1
7856,7.02,123,1
7857,6.97,91,0
7858,6.11,120,1
7859,5.65,119,1
7860,5.94,108,0
7861,5.27,123,1
7862,5.95,120,1
7863,5.04,129,1
7864,8.01,104,1
7865,6.52,133,1
7866,9.67,116,1
7867,5.93,143,1
7868,6.66,123,1
7869,6.72,133,1
7870,5.04,110,0
7871,9.03,110,1
7872,5.15,120,1
7873,9.51,127,1
7874,9.28,119,1
7875,7.57,127,1
7876,7.61,119,1
7877,8.14,96,1
7878,6.86,117,1
7879,8.11,120,1
7880,5.21,98,0
7881,5.26,117,0
7882,7.19,130,1
7883,7.64,129,1
7884,9.26,129,1
7885,5.5,108,0
7886,8.95,99,1
7887,6.01,115,1
7888,6.89,101,0
7889,6.52,96,0
7890,6.92,106,1
7891,5.72,107,0
7892,7.42,110,1
7893,8.85,98,1
7894,7.12,96,0
7895,7.35,134,1
7896,9.07,88,1
7897,8.39,143,1
7898,7.35,130,1
7899,6.24,135,1
7900,9.25,97,1
7901,7.77,141,1
7902,6.06,139,1
7903,6.29,102,0
7904,8.86,127,1
7905,5.21,112,0
7906,9.76,122,1
7907,5.63,125,1
7908,8.82,128,1
7909,6.89,103,1
7910,7.36,130,1
7911,9.23,131,1
7912,6.98,127,1
7913,7.58,122,1
7914,5.24,130,1
7915,5.01,87,0
7916,6.18,103,0
7917,8.27,104,1
7918,5.58,109,0
7919,5.55,95,0
7920,6.97,140,1
7921,8.11,101,1
7922,8.42,144,1
7923,5.86,143,1
7924,5.38,133,1
7925,9.51,139,1
7926,6.25,119,1
7927,9.1,98,1
7928,9.14,143,1
7929,8.71,123,1
7930,5.81,141,1
7931,8.94,103,1
7932,8.69,87,1
7933,7.86,118,1
7934,6.62,142,1
7935,6.26,133,1
7936,5.59,125,1
7937,7.45,106,1
7938,7.81,122,1
7939,6.72,140,1
7940,7.28,111,1
7941,6.74,105,1
7942,8.08,125,1
7943,9.33,115,1
7944,5.79,111,0
7945,6.83,121,1
7946,5.68,86,0
7947,8.0,138,1
7948,8.5,131,1
7949,9.47,93,1
7950,6.34,103,0
7951,9.56,126,1
7952,5.3,120,1
7953,7.89,94,1
7954,5.27,143,1
7955,9.29,124,1
7956,7.54,138,1
7957,8.21,129,1
7958,8.99,123,1
7959,5.72,91,0
7960,5.19,88,0
7961,9.22,99,1
7962,6.51,96,0
7963,5.62,132,1
7964,7.25,90,0
7965,7.87,144,1
7966,5.15,93,0
7967,6.32,119,1
7968,5.16,92,0
7969,7.02,91,0
7970,9.3,88,1
7971,9.72,142,1
7972,8.06,97,1
7973,5.78,103,0
7974,9.35,91,1
7975,7.48,94,0
7976,5.74,109,0
7977,9.42,128,1
7978,8.64,142,1
7979,8.51,119,1
7980,8.4,142,1
7981,5.96,109,0
7982,6.01,113,1
7983,8.3,140,1
7984,6.05,96,0
7985,7.11,135,1
7986,8.75,131,1
7987,8.76,124,1
7988,7.18,96,0
7989,8.8,136,1
7990,9.03,90,1
7991,8.14,144,1
7992,6.1,94,0
7993,6.32,86,0
7994,6.51,140,1
7995,5.56,129,1
7996,6.31,109,1
7997,6.01,91,0
7998,7.19,124,1
7999,9.36,107,1
8000,5.5,132,1
8001,8.46,95,1
8002,8.3,142,1
8003,5.46,120,1
8004,9.43,133,1
8005,7.73,132,1
8006,6.75,135,1
8007,8.63,107,1
8008,6.24,143,1
8009,8.33,127,1
8010,5.19,91,0
8011,9.03,111,1
8012,7.15,97,0
8013,8.06,135,1
8014,6.06,101,0
8015,8.25,116,1
8016,8.71,110,1
8017,7.27,141,1
8018,7.97,144,1
8019,7.19,106,1
8020,9.29,97,1
8021,7.39,96,0
8022,9.04,91,1
8023,8.85,85,1
8024,6.97,117,1
8025,6.1,136,1
8026,6.95,139,1
8027,8.97,98,1
8028,6.09,143,1
8029,7.52,131,1
8030,8.87,127,1
8031,6.7,140,1
8032,8.08,142,1
8033,6.18,125,1
8034,5.52,101,0
8035,8.81,88,1
8036,5.48,136,1
8037,6.3,135,1
8038,9.1,123,1
8039,6.66,85,0
8040,9.67,125,1
8041,9.7,129,1
8042,6.29,108,1
8043,5.2,118,0
8044,8.38,118,1
8045,7.16,108,1
8046,5.48,143,1
8047,8.4,99,1
8048,5.15,101,0
8049,9.18,97,1
8050,5.67,91,0
8051,5.61,93,0
8052,5.84,128,1
8053,9.61,119,1
8054,8.33,107,1
8055,8.85,138,1
8056,6.91,131,1
8057,6.61,123,1
8058,6.13,107,0
8059,7.31,110,1
8060,7.65,85,0
8061,8.03,98,1
8062,6.23,116,1
8063,9.55,135,1
8064,5.81,132,1
8065,9.64,94,1
8066,5.07,85,0
8067,7.31,89,0
8068,6.6,87,0
8069,7.16,133,1
8070,7.74,134,1
8071,7.09,142,1
8072,6.99,137,1
8073,8.52,111,1
8074,8.29,135,1
8075,9.0,138,1
8076,6.2,141,1
8077,7.93,106,1
8078,7.81,102,1
8079,6.77,100,0
8080,7.33,86,0
8081,6.51,131,1
8082,5.68,97,0
8083,6.03,129,1
8084,5.51,100,0
8085,8.28,92,1
8086,8.17,127,1
8087,9.56,92,1
8088,8.5,138,1
8089,5.25,94,0
8090,9.24,139,1
8091,9.14,117,1
8092,7.13,115,1
8093,7.81,96,1
8094,9.69,93,1
8095,7.56,121,1
8096,9.35,93,1
8097,5.4,132,1
8098,5.92,102,0
8099,7.12,114,1
8100,7.81,116,1
8101,8.92,124,1
8102,9.74,107,1
8103,6.87,95,0
8104,5.23,104,0
8105,8.85,103,1
8106,7.9,120,1
8107,5.95,136,1
8108,7.38,110,1
8109,8.56,94,1
8110,8.7,108,1
8111,7.4,97,1
8112,6.47,136,1
8113,9.67,130,1
8114,8.18,137,1
8115,6.96,118,1
8116,6.35,113,1
8117,8.51,120,1
8118,6.16,91,0
8119,5.82,135,1
8120,7.54,114,1
8121,6.39,101,0
8122,8.02,132,1
8123,5.57,97,0
8124,8.14,140,1
8125,6.36,108,1
8126,5.0,138,1
8127,5.61,139,1
8128,9.48,115,1
8129,9.16,142,1
8130,6.12,111,1
8131,8.74,134,1
8132,7.92,105,1
8133,9.66,128,1
8134,6.79,139,1
8135,8.27,141,1
8136,5.3,85,0
8137,6.9,99,0
8138,9.63,87,1
8139,7.59,90,0
8140,6.38,98,0
8141,5.58,139,1
8142,8.38,122,1
8143,8.1,117,1
8144,6.79,136,1
8145,9.56,122,1
8146,5.11,92,0
8147,6.46,110,1
8148,9.42,99,1
8149,6.54,98,0
8150,6.21,132,1
8151,7.56,104,1
8152,8.95,139,1
8153,5.5,132,1
8154,9.53,143,1
8155,8.82,103,1
8156,5.87,140,1
8157,8.42,117,1
8158,6.85,120,1
8159,6.93,108,1
8160,8.76,94,1
8161,9.62,136,1
8162,5.61,134,1
8163,7.02,118,1
8164,7.31,120,1
8165,6.81,131,1
8166,6.74,120,1
8167,5.25,100,0
8168,8.29,99,1
8169,7.09,102,1
8170,5.94,91,0
8171,8.92,131,1
8172,8.85,106,1
8173,7.33,116,1
8174,6.43,127,1
8175,8.06,103,1
8176,6.38,124,1
8177,6.13,140,1
8178,8.51,85,1
8179,5.19,119,1
8180,5.45,89,0
8181,5.03,134,1
8182,5.73,96,0
8183,5.33,96,0
8184,9.78,105,1
8185,6.39,143,1
8186,5.72,142,1
8187,6.16,103,0
8188,9.49,93,1
8189,7.5,127,1
8190,6.75,133,1
8191,9.19,132,1
8192,6.9,120,1
8193,6.61,126,1
8194,5.99,138,1
8195,6.81,131,1
8196,6.52,141,1
8197,8.25,135,1
8198,6.39,116,1
8199,7.77,119,1
8200,5.32,115,0
8201,5.92,144,1
8202,6.96,137,1
8203,9.5,139,1
8204,6.81,116,1
8205,8.19,121,1
8206,6.22,116,1
8207,5.61,127,1
8208,5.28,140,1
8209,6.47,121,1
8210,5.76,123,1
8211,5.84,122,1
8212,8.65,114,1
8213,5.08,142,1
8214,7.68,116,1
8215,6.82,129,1
8216,7.43,86,0
8217,7.7,135,1
8218,6.5,95,0
8219,6.42,143,1
8220,8.52,104,1
8221,9.18,121,1
8222,5.92,93,0
8223,5.47,122,1
8224,9.31,133,1
8225,6.68,103,0
8226,7.65,139,1
8227,6.73,124,1
8228,5.6,91,0
8229,7.83,89,0
8230,7.52,131,1
8231,5.97,126,1
8232,7.17,108,1
8233,8.83,132,1
8234,7.83,125,1
8235,5.47,91,0
8236,7.63,95,1
8237,8.37,93,1
8238,8.8,133,1
8239,8.02,114,1
8240,5.73,125,1
8241,8.41,87,1
8242,8.25,106,1
8243,5.12,124,1
8244,6.98,135,1
8245,6.6,104,0
8246,8.21,116,1
8247,6.04,132,1
8248,7.84,91,0
8249,9.38,144,1
8250,8.83,91,1
8251,9.42,104,1
8252,9.7,109,1
8253,5.05,129,1
8254,7.99,119,1
8255,6.98,128,1
8256,9.13,108,1
8257,6.21,124,1
8258,9.71,97,1
8259,7.95,136,1
8260,8.81,132,1
8261,5.41,123,1
8262,5.88,88,0
8263,8.64,96,1
8264,5.11,101,0
8265,8.92,85,1
8266,5.07,101,0
8267,8.15,86,0
8268,6.75,90,0
8269,7.94,128,1
8270,8.34,142,1
8271,6.64,95,0
8272,5.52,137,1
8273,5.33,127,1
8274,7.83,102,1
8275,7.5,124,1
8276,8.56,109,1
8277,7.45,123,1
8278,7.03,112,1
8279,6.91,130,1
8280,5.13,100,0
8281,6.61,96,0
8282,9.68,125,1
8283,9.19,136,1
8284,6.58,113,1
8285,7.82,107,1
8286,9.07,105,1
8287,7.12,100,1
8288,5.09,137,1
8289,5.36,135,1
8290,7.45,132,1
8291,9.65,125,1
8292,8.33,129,1
8293,5.34,110,0
8294,5.91,121,1
8295,8.7,106,1
8296,9.04,135,1
8297,7.96,94,1
8298,8.09,91,1
8299,5.14,93,0
8300,8.98,109,1
8301,8.78,130,1
8302,6.24,99,0
8303,8.4,97,1
8304,6.03,126,1
8305,5.19,130,1
8306,5.97,110,0
8307,5.86,105,0
8308,6.62,107,1
8309,7.01,128,1
8310,7.44,112,1
8311,7.29,135,1
8312,6.3,122,1
8313,5.14,96,0
8314,7.9,108,1
8315,6.9,97,0
8316,6.43,124,1
8317,9.16,132,1
8318,8.58,86,1
8319,9.12,138,1
8320,7.38,123,1
8321,5.63,96,0
8322,8.34,123,1
8323,5.99,135,1
8324,7.12,98,0
8325,5.31,114,0
8326,8.96,125,1
8327,5.6,134,1
8328,9.33,127,1
8329,9.15,132,1
8330,7.23,103,1
8331,8.57,115,1
8332,7.97,127,1
8333,8.85,134,1
8334,7.07,127,1
8335,8.77,109,1
8336,7.22,88,0
8337,9.52,134,1
8338,7.33,135,1
8339,7.22,97,0
8340,8.77,120,1
8341,8.94,126,1
8342,7.66,138,1
8343,5.86,121,1
8344,7.25,87,0
8345,9.65,100,1
8346,8.61,110,1
8347,8.89,124,1
8348,5.16,140,1
8349,7.25,123,1
8350,8.1,103,1
8351,8.98,130,1
8352,5.24,99,0
8353,9.09,116,1
8354,7.63,133,1
8355,5.95,105,0
8356,6.52,85,0
8357,6.35,90,0
8358,7.55,111,1
8359,5.25,107,0
8360,5.76,131,1
8361,8.9,115,1
8362,5.64,96,0
8363,6.12,105,0
8364,7.18,136,1
8365,7.48,86,0
8366,8.67,89,1
8367,7.15,93,0
8368,8.79,104,1
8369,7.97,130,1
8370,5.54,102,0
8371,5.75,106,0
8372,7.1,92,0
8373,6.91,118,1
8374,8.57,93,1
8375,7.79,91,0
8376,6.86,114,1
8377,5.82,102,0
8378,6.09,111,1
8379,7.76,100,1
8380,7.03,105,1
8381,7.47,89,0
8382,5.82,139,1
8383,8.18,113,1
8384,9.09,131,1
8385,6.24,121,1
8386,7.36,127,1
8387,9.68,106,1
8388,6.6,98,0
8389,7.86,141,1
8390,5.43,103,0
8391,7.91,119,1
8392,5.43,108,0
8393,9.6,126,1
8394,8.44,144,1
8395,8.78,90,1
8396,8.38,144,1
8397,7.83,142,1
8398,7.16,87,0
8399,9.12,118,1
8400,9.59,129,1
8401,7.4,134,1
8402,9.47,86,1
8403,7.8,99,1
8404,7.58,121,1
8405,7.18,99,1
8406,6.0,144,1
8407,5.02,116,0
8408,6.16,105,0
8409,7.45,101,1
8410,6.82,118,1
8411,7.15,116,1
8412,9.71,134,1
8413,6.68,131,1
8414,7.17,136,1
8415,5.64,107,0
8416,5.23,119,1
8417,8.72,121,1
8418,7.74,127,1
8419,8.65,125,1
8420,5.72,121,1
8421,7.74,141,1
8422,6.22,117,1
8423,6.09,109,0
8424,5.06,130,1
8425,5.63,121,1
8426,6.48,124,1
8427,5.56,105,0
8428,9.73,130,1
8429,6.48,144,1
8430,5.63,132,1
8431,5.96,122,1
8432,7.82,124,1
8433,5.31,118,1
8434,9.14,103,1
8435,9.62,111,1
8436,6.18,93,0
8437,7.16,89,0
8438,5.11,89,0
8439,8.08,109,1
8440,6.99,110,1
8441,6.3,103,0
8442,5.99,114,1
8443,8.14,120,1
8444,7.0,132,1
8445,5.86,132,1
8446,8.31,100,1
8447,7.71,91,0
8448,9.12,102,1
8449,5.56,140,1
8450,8.77,105,1
8451,8.23,115,1
8452,5.55,85,0
8453,8.34,87,1
8454,7.12,115,1
8455,9.54,109,1
8456,5.68,137,1
8457,8.09,92,1
8458,6.83,85,0
8459,9.59,91,1
8460,6.58,91,0
8461,9.62,92,1
8462,9.33,103,1
8463,6.3,101,0
8464,8.86,95,1
8465,9.78,131,1
8466,6.21,125,1
8467,7.1,133,1
8468,7.5,95,0
8469,6.42,122,1
8470,5.07,125,1
8471,6.06,134,1
8472,6.35,136,1
8473,7.13,86,0
8474,5.82,88,0
8475,9.19,134,1
8476,8.38,112,1
8477,5.41,117,1
8478,8.12,95,1
8479,8.14,87,0
8480,9.59,124,1
8481,5.01,89,0
8482,6.19,136,1
8483,9.45,105,1
8484,9.47,106,1
8485,8.46,138,1
8486,8.68,121,1
8487,5.44,144,1
8488,7.47,95,0
8489,6.11,128,1
8490,5.87,106,0
8491,8.89,125,1
8492,5.65,137,1
8493,7.25,97,0
8494,9.51,138,1
8495,5.89,136,1
8496,9.69,87,1
8497,9.77,97,1
8498,7.67,112,1
8499,5.82,138,1
8500,6.52,95,0
8501,7.04,95,0
8502,6.48,105,0
8503,6.35,136,1
8504,9.67,105,1
8505,5.74,91,0
8506,8.52,101,1
8507,5.0,132,1
8508,7.86,98,1
8509,9.4,117,1
8510,6.38,95,0
8511,5.89,97,0
8512,8.13,85,0
8513,8.42,118,1
8514,8.3,93,1
8515,6.53,97,0
8516,6.21,121,1
8517,9.59,114,1
8518,9.43,125,1
8519,7.2,129,1
8520,9.06,121,1
8521,7.17,131,1
8522,7.04,91,0
8523,5.75,98,0
8524,7.05,132,1
8525,7.58,90,0
8526,5.11,118,0
8527,7.13,100,1
8528,8.75,135,1
8529,8.26,121,1
8530,8.05,120,1
8531,9.37,130,1
8532,5.09,143,1
8533,7.67,90,0
8534,8.78,92,1
8535,7.6,108,1
8536,6.55,87,0
8537,5.65,88,0
8538,9.26,116,1
8539,7.26,85,0
8540,9.21,118,1
8541,7.81,129,1
8542,8.24,93,1
8543,8.86,96,1
8544,8.16,94,1
8545,6.91,94,0
8546,7.47,134,1
8547,8.85,128,1
8548,6.79,138,1
8549,6.86,132,1
8550,5.46,107,0
8551,9.39,90,1
8552,5.44,108,0
8553,8.11,141,1
8554,6.98,108,1
8555,6.95,105,1
8556,8.26,140,1
8557,5.32,126,1
8558,7.85,115,1
8559,8.71,131,1
8560,8.98,142,1
8561,5.82,125,1
8562,9.31,114,1
8563,8.15,140,1
8564,9.23,118,1
8565,7.33,102,1
8566,7.6,96,1
8567,9.41,119,1
8568,9.32,91,1
8569,7.15,125,1
8570,6.32,124,1
8571,6.89,109,1
8572,6.86,90,0
8573,6.38,85,0
8574,6.29,130,1
8575,9.13,100,1
8576,5.34,144,1
8577,8.25,132,1
8578,5.83,88,0
8579,6.65,113,1
8580,5.3,122,1
8581,6.3,131,1
8582,8.69,112,1
8583,9.25,106,1
8584,6.06,92,0
8585,7.23,116,1
8586,7.26,117,1
8587,9.19,97,1
8588,8.66,111,1
8589,7.46,102,1
8590,8.22,102,1
8591,9.07,97,1
8592,5.05,106,0
8593,6.93,98,0
8594,9.35,95,1
8595,8.55,123,1
8596,7.61,134,1
8597,7.54,137,1
8598,6.67,106,1
8599,7.5,120,1
8600,8.15,101,1
8601,7.01,135,1
8602,8.43,116,1
8603,9.13,98,1
8604,5.74,126,1
8605,7.17,141,1
8606,6.96,113,1
8607,8.3,90,1
8608,6.2,134,1
8609,8.07,141,1
8610,9.21,88,1
8611,7.01,95,0
8612,9.37,129,1
8613,9.77,124,1
8614,5.51,94,0
8615,6.12,139,1
8616,9.56,112,1
8617,9.6,95,1
8618,5.47,119,1
8619,5.07,99,0
8620,5.77,92,0
8621,9.78,104,1
8622,5.86,134,1
8623,7.41,143,1
8624,9.07,105,1
8625,5.1,85,0
8626,7.9,113,1
8627,6.33,108,1
8628,9.14,114,1
8629,6.36,124,1
8630,8.3,119,1
8631,8.24,117,1
8632,6.06,104,0
8633,5.17,141,1
8634,6.96,100,0
8635,6.39,93,0
8636,8.88,115,1
8637,8.84,101,1
8638,7.19,143,1
8639,7.91,115,1
8640,7.9,132,1
8641,8.97,107,1
8642,7.04,90,0
8643,6.32,114,1
8644,6.27,139,1
8645,7.57,91,0
8646,7.16,140,1
8647,7.11,132,1
8648,5.44,124,1
8649,8.45,126,1
8650,6.03,130,1
8651,5.95,95,0
8652,6.98,118,1
8653,6.09,96,0
8654,7.8,144,1
8655,6.78,144,1
8656,7.15,136,1
8657,7.58,136,1
8658,5.98,129,1
8659,5.75,131,1
8660,9.23,111,1
8661,7.08,142,1
8662,6.98,96,0
8663,5.17,97,0
8664,7.39,92,0
8665,7.66,100,1
8666,7.68,113,1
8667,8.39,119,1
8668,5.85,144,1
8669,6.21,113,1
8670,8.89,115,1
8671,9.55,97,1
8672,5.65,96,0
8673,7.39,135,1
8674,6.03,86,0
8675,5.29,117,0
8676,6.56,92,0
8677,5.69,125,1
8678,8.41,141,1
8679,7.56,143,1
8680,5.69,124,1
8681,5.04,137,1
8682,8.88,133,1
8683,5.85,125,1
8684,7.91,116,1
8685,6.62,122,1
8686,7.81,112,1
8687,6.52,99,0
8688,5.42,107,0
8689,6.07,108,0
8690,5.9,97,0
8691,7.05,105,1
8692,8.16,138,1
8693,6.27,96,0
8694,5.06,97,0
8695,7.49,123,1
8696,7.91,107,1
8697,9.62,134,1
8698,7.83,130,1
8699,7.26,127,1
8700,7.75,112,1
8701,9.45,98,1
8702,8.98,101,1
8703,6.55,108,1
8704,6.14,137,1
8705,6.26,142,1
8706,7.42,118,1
8707,8.57,135,1
8708,7.42,132,1
8709,5.33,106,0
8710,8.47,94,1
8711,8.87,138,1
8712,6.39,92,0
8713,8.19,105,1
8714,7.05,121,1
8715,9.27,91,1
8716,9.06,110,1
8717,7.52,97,1
8718,8.32,100,1
8719,9.24,114,1
8720,7.38,115,1
8721,6.5,89,0
8722,8.62,116,1
8723,6.06,100,0
8724,6.86,131,1
8725,9.16,93,1
8726,8.48,106,1
8727,6.94,139,1
8728,6.03,128,1
8729,6.71,124,1
8730,6.36,129,1
8731,5.85,121,1
8732,8.57,98,1
8733,6.21,100,0
8734,7.18,127,1
8735,6.85,104,1
8736,9.71,128,1
8737,6.88,99,0
8738,5.38,140,1
8739,5.43,128,1
8740,7.84,110,1
8741,7.88,93,1
8742,7.01,85,0
8743,7.07,119,1
8744,5.26,128,1
8745,7.48,104,1
8746,7.42,129,1
8747,5.72,139,1
8748,5.5,90,0
8749,5.59,126,1
8750,5.48,94,0
8751,7.93,132,1
8752,5.94,143,1
8753,6.21,117,1
8754,5.83,100,0
8755,9.6,120,1
8756,9.1,90,1
8757,6.11,103,0
8758,6.57,115,1
8759,6.01,86,0
8760,7.36,102,1
8761,5.09,126,1
8762,8.22,112,1
8763,7.51,144,1
8764,9.31,88,1
8765,5.79,85,0
8766,8.86,131,1
8767,8.8,126,1
8768,5.61,134,1
8769,6.91,100,0
8770,5.82,129,1
8771,6.22,142,1
8772,6.26,131,1
8773,7.67,86,0
8774,6.97,136,1
8775,9.55,120,1
8776,5.61,85,0
8777,9.67,123,1
8778,6.11,107,0
8779,8.71,110,1
8780,6.63,95,0
8781,5.69,142,1
8782,9.12,126,1
8783,6.48,85,0
8784,8.16,95,1
8785,7.72,108,1
8786,7.26,94,0
8787,7.38,98,1
8788,8.51,98,1
8789,5.42,91,0
8790,8.21,107,1
8791,9.3,127,1
8792,5.28,106,0
8793,5.68,144,1
8794,8.44,120,1
8795,7.1,111,1
8796,6.94,140,1
8797,5.66,86,0
8798,7.43,123,1
8799,5.61,135,1
8800,7.29,130,1
8801,8.67,103,1
8802,6.24,91,0
8803,7.31,96,0
8804,9.76,87,1
8805,8.3,131,1
8806,9.04,89,1
8807,6.99,92,0
8808,8.69,98,1
8809,5.19,120,1
8810,5.59,91,0
8811,5.97,91,0
8812,6.93,134,1
8813,9.06,130,1
8814,6.66,116,1
8815,8.14,92,1
8816,8.4,142,1
8817,7.81,96,1
8818,6.71,94,0
8819,7.77,98,1
8820,6.64,93,0
8821,5.4,122,1
8822,9.77,114,1
8823,5.61,89,0
8824,5.35,85,0
8825,9.22,85,1
8826,6.45,141,1
8827,8.12,104,1
8828,6.58,133,1
8829,6.88,95,0
8830,6.26,110,1
8831,6.65,128,1
8832,6.97,87,0
8833,8.46,90,1
8834,7.46,127,1
8835,9.53,129,1
8836,5.2,95,0
8837,7.41,92,0
8838,7.8,113,1
8839,9.42,94,1
8840,5.24,118,1
8841,7.75,108,1
8842,9.1,130,1
8843,6.16,132,1
8844,9.21,101,1
8845,5.09,116,0
8846,8.52,95,1
8847,9.48,118,1
8848,8.15,108,1
8849,7.11,139,1
8850,5.22,89,0
8851,9.42,113,1
8852,7.26,132,1
8853,5.14,132,1
8854,8.31,142,1
8855,7.31,118,1
8856,5.6,100,0
8857,6.03,109,0
8858,5.31,121,1
8859,7.76,92,0
8860,7.99,113,1
8861,7.43,136,1
8862,8.92,130,1
8863,9.13,109,1
8864,7.95,126,1
8865,5.06,107,0
8866,8.34,118,1
8867,7.01,87,0
8868,7.71,114,1
8869,8.12,134,1
8870,6.68,137,1
8871,9.4,118,1
8872,5.64,116,1
8873,8.22,137,1
8874,5.02,113,0
8875,9.44,93,1
8876,5.54,86,0
8877,5.46,141,1
8878,6.6,123,1
8879,6.79,91,0
8880,6.03,130,1
8881,7.81,89,0
8882,7.13,92,0
8883,5.16,116,0
8884,6.53,139,1
8885,8.89,138,1
8886,8.31,102,1
8887,8.48,122,1
8888,8.35,130,1
8889,6.49,102,0
8890,5.48,133,1
8891,6.31,125,1
8892,8.99,129,1
8893,9.71,100,1
8894,7.37,105,1
8895,5.05,94,0
8896,5.67,126,1
8897,6.55,88,0
8898,7.78,128,1
8899,5.36,143,1
8900,9.53,92,1
8901,6.75,131,1
8902,9.38,137,1
8903,8.75,139,1
8904,8.63,103,1
8905,7.91,131,1
8906,8.01,124,1
8907,8.06,124,1
8908,8.02,135,1
8909,7.66,93,0
8910,9.73,114,1
8911,8.51,140,1
8912,8.73,101,1
8913,9.19,124,1
8914,6.04,128,1
8915,5.4,143,1
8916,7.32,99,1
8917,7.47,88,0
8918,8.98,90,1
8919,7.13,100,1
8920,7.74,110,1
8921,7.53,141,1
8922,5.18,121,1
8923,7.95,107,1
8924,8.97,97,1
8925,5.76,131,1
8926,7.85,101,1
8927,7.85,141,1
8928,5.79,138,1
8929,5.59,111,0
8930,9.7,136,1
8931,6.89,106,1
8932,6.09,121,1
8933,5.82,103,0
8934,8.2,123,1
8935,7.93,119,1
8936,8.09,97,1
8937,5.42,98,0
8938,9.29,132,1
8939,6.87,115,1
8940,6.5,129,1
8941,7.22,86,0
8942,6.87,130,1
8943,9.15,136,1
8944,9.46,123,1
8945,6.46,121,1
8946,9.15,98,1
8947,8.75,93,1
8948,9.47,94,1
8949,6.18,91,0
8950,7.77,112,1
8951,6.32,130,1
8952,8.96,109,1
8953,5.03,130,1
8954,7.71,141,1
8955,6.63,112,1
8956,6.55,86,0
8957,8.1,101,1
8958,9.09,143,1
8959,7.92,136,1
8960,9.1,88,1
8961,6.27,97,0
8962,7.49,102,1
8963,7.16,87,0
8964,5.06,135,1
8965,7.67,121,1
8966,8.18,117,1
8967,7.84,125,1
8968,8.53,108,1
8969,7.74,92,0
8970,5.32,119,1
8971,5.56,86,0
8972,7.86,117,1
8973,6.32,96,0
8974,5.38,106,0
8975,7.06,97,0
8976,7.66,94,1
8977,6.58,101,0
8978,8.46,127,1
8979,8.09,89,0
8980,6.6,141,1
8981,8.62,143,1
8982,8.11,93,1
8983,8.06,97,1
8984,7.66,144,1
8985,5.05,136,1
8986,8.34,107,1
